QNMLGBD	-4.84799467245
TMd	-4.84799467245
mlp	-4.84799467245
先好	-4.84799467245
半仲	-4.84799467245
拉普拉斯	-4.84799467245
梗阻	-4.84799467245
歐尼瑪	-4.84799467245
解又	-4.84799467245
解成	-4.84799467245
遺忘症	-4.84799467245
馬丹	-4.84799467245
毛爲毛	-4.77985774401
40.2	-4.74492768973
55555......	-4.74492768973
555555555555555555	-4.74492768973
@／	-4.74492768973
MLGBZ	-4.74492768973
NNDACCOUNT_	-4.74492768973
O33	-4.74492768973
SOB	-4.74492768973
Upset	-4.74492768973
二三十分	-4.74492768973
先黎	-4.74492768973
吐尼瑪	-4.74492768973
善宇	-4.74492768973
迴天無力	-4.74492768973
忴	-4.74492768973
正爽	-4.74492768973
趾頭	-4.74492768973
醒仲	-4.74492768973
fuckfuckfuck	-4.7446714036
麼勁	-4.70860539331
桑心好	-4.67161459877
55555555555	-4.66617459217
尼瑪阿	-4.66075280423
下瀉	-4.64511639079
TNND	-4.64159586593
100.91萬億	-4.63392712861
3gs	-4.63392712861
555555.	-4.63392712861
5555555555555555555	-4.63392712861
776803828	-4.63392712861
Fxxx	-4.63392712861
OS6.1	-4.63392712861
Scheisse	-4.63392712861
WQNMLGBD	-4.63392712861
barely	-4.63392712861
cao.	-4.63392712861
cazzo	-4.63392712861
cnmgb	-4.63392712861
mlgbz	-4.63392712861
nngx	-4.63392712861
sleeplessness	-4.63392712861
wcnm	-4.63392712861
€|	-4.63392712861
個協	-4.63392712861
剮	-4.63392712861
吾通真	-4.63392712861
心欲	-4.63392712861
次奧真	-4.63392712861
武哲	-4.63392712861
毛明明	-4.63392712861
毛用	-4.63392712861
法克法克法克	-4.63392712861
瑪淡	-4.63392712861
自尋短見	-4.63392712861
負號	-4.63392712861
麻尼	-4.63392712861
Ｔｍ	-4.63392712861
NND	-4.60859503941
nnd	-4.59270746389
5555555555555	-4.55458657003
下泄	-4.55444896108
mmp	-4.54707249255
@／：	-4.51366899338
WTF.	-4.51366899338
aaaaaaaaaaa	-4.51366899338
nndx	-4.51366899338
五六七八九十	-4.51366899338
仲吾訓	-4.51366899338
傅裏	-4.51366899338
六點二	-4.51366899338
划子	-4.51366899338
又貴	-4.51366899338
含家	-4.51366899338
噶得	-4.51366899338
孫某	-4.51366899338
尼瑪得	-4.51366899338
異化	-4.51366899338
慛	-4.51366899338
拉關係	-4.51366899338
林靖恩	-4.51366899338
求復活	-4.51366899338
熱尼瑪	-4.51366899338
猛長	-4.51366899338
瑪火大	-4.51366899338
絛蟲	-4.51366899338
跣	-4.51366899338
鄧某	-4.51366899338
鍾才能	-4.51366899338
錢伯	-4.51366899338
鉛塊	-4.51366899338
飢寒交加	-4.51366899338
ｃａｏ	-4.51366899338
出亂子	-4.51336814506
肺癆	-4.51330796786
555555555	-4.47412704066
Shit	-4.47143199171
欲哭無淚	-4.46749775717
泥煤	-4.46544981332
cnmlgb	-4.45849219995
Md	-4.45507934758
次奧次奧	-4.44183525598
法克	-4.43648521221
WTH	-4.42722075911
英雄漢	-4.42722075911
訓吾	-4.42722075911
躁狂症	-4.40929165229
mlgb	-4.40822546792
無名火	-4.40793307431
窩火	-4.39136025706
44.4%	-4.38246743332
55...	-4.38246743332
5555....	-4.38246743332
55555555ACCOUNT_	-4.38246743332
8149	-4.38246743332
95583	-4.38246743332
FUCKACCOUNT_	-4.38246743332
KMN	-4.38246743332
MlGB	-4.38246743332
Motherfucker	-4.38246743332
PPT...	-4.38246743332
TAT.....	-4.38246743332
TNND.	-4.38246743332
cityrail	-4.38246743332
consulting	-4.38246743332
database	-4.38246743332
division	-4.38246743332
fml	-4.38246743332
fuxking	-4.38246743332
myki	-4.38246743332
nnnd	-4.38246743332
odk	-4.38246743332
wqnmlgbd	-4.38246743332
一個咁	-4.38246743332
一點氣	-4.38246743332
保釋金	-4.38246743332
蘭可兒	-4.38246743332
出口商	-4.38246743332
卡費	-4.38246743332
衛生費	-4.38246743332
喉風	-4.38246743332
姚非	-4.38246743332
尤桑	-4.38246743332
尼瑪地	-4.38246743332
尼瑪白	-4.38246743332
尼瑪的尼瑪	-4.38246743332
布魯姆米蘭達	-4.38246743332
忟	-4.38246743332
我連	-4.38246743332
我長	-4.38246743332
數據表	-4.38246743332
日放	-4.38246743332
查檔	-4.38246743332
毛訓	-4.38246743332
清洲	-4.38246743332
瑪得	-4.38246743332
盜竊罪	-4.38246743332
神經炎	-4.38246743332
能教	-4.38246743332
解人	-4.38246743332
逐句	-4.38246743332
馬月才	-4.38246743332
黑成甘	-4.38246743332
KAO	-4.38199670455
謝特	-4.35734860616
精神損失費	-4.3499508361
救救	-4.33777722449
NND.	-4.33560075552
TMMD	-4.32604191197
智牙	-4.31963398178
TMD.	-4.29718912564
555555	-4.29595114724
WCNMLGB	-4.28751223569
鍾仲	-4.28751223569
鬼天	-4.27100117295
尼瑪瑪	-4.25919331375
艹	-4.24571119474
WTF	-4.24293958501
0.2kg	-4.23812954247
010-67679910	-4.23812954247
7456	-4.23812954247
8437	-4.23812954247
CONTROL	-4.23812954247
Delayed	-4.23812954247
FXXX	-4.23812954247
MLGBZD	-4.23812954247
Mmd	-4.23812954247
OS6.0.1	-4.23812954247
QNMGB	-4.23812954247
STRESS	-4.23812954247
SUCKS	-4.23812954247
TTTTTTTTTTTTTTTT	-4.23812954247
bothering	-4.23812954247
cao..	-4.23812954247
ctmd	-4.23812954247
disorder	-4.23812954247
downdowndown	-4.23812954247
h7n9.	-4.23812954247
insomnia.	-4.23812954247
mastercard	-4.23812954247
qua	-4.23812954247
sad..	-4.23812954247
wcnmgb	-4.23812954247
ㄩ	-4.23812954247
一病病	-4.23812954247
一種錯	-4.23812954247
三點.	-4.23812954247
三酉	-4.23812954247
麼非	-4.23812954247
五爽	-4.23812954247
仲洗	-4.23812954247
伯言	-4.23812954247
八點二	-4.23812954247
八點二十五	-4.23812954247
六點七	-4.23812954247
冷醒	-4.23812954247
辦發	-4.23812954247
困人	-4.23812954247
太生	-4.23812954247
孟鈺	-4.23812954247
尼瑪剛	-4.23812954247
尼瑪加	-4.23812954247
尼瑪尼	-4.23812954247
崔鍾顯	-4.23812954247
平一波	-4.23812954247
戈比	-4.23812954247
夢中夢	-4.23812954247
橫眉豎眼	-4.23812954247
次奧阿	-4.23812954247
永勝縣	-4.23812954247
消音器	-4.23812954247
班仲	-4.23812954247
甘聲	-4.23812954247
甘放	-4.23812954247
白乎乎	-4.23812954247
百分之六	-4.23812954247
類人猿	-4.23812954247
組織液	-4.23812954247
花克	-4.23812954247
解我仲	-4.23812954247
謝特謝特	-4.23812954247
遏止	-4.23812954247
金貴	-4.23812954247
青紅皁白	-4.23812954247
鬼剃頭	-4.23812954247
Ｆｕｃｋ	-4.23812954247
ＮＮＤ	-4.23812954247
MMMP	-4.23776537364
MD.	-4.23766130852
禍不單行	-4.23077555368
毛雨	-4.20699808151
wtf	-4.20583546934
神經衰弱	-4.20168271873
鬧肚子	-4.19095517382
MD	-4.1906788291
NNGX	-4.18624169507
nmd	-4.17563636378
MMP	-4.17368952444
救命	-4.16534562268
qnmlgb	-4.16382326028
SHIT	-4.16218247508
命苦	-4.16081624392
MLGB	-4.15833734477
越霖	-4.15071209748
OS6.1.3	-4.13280955793
聖姑	-4.13280955793
塔瑪	-4.13280955793
翻胃	-4.13280955793
次奧	-4.12482299747
CNMLGB	-4.10124985093
好端端	-4.0883977738
%%￥	-4.07772912583
19.1KB	-4.07772912583
2Kg	-4.07772912583
555.....	-4.07772912583
555555...	-4.07772912583
5555555ACCOUNT_	-4.07772912583
7828	-4.07772912583
FuCK	-4.07772912583
GNM	-4.07772912583
MD....	-4.07772912583
MDMDMD	-4.07772912583
MLGP	-4.07772912583
Merde	-4.07772912583
NMBD	-4.07772912583
PSN	-4.07772912583
QQQQQQQQQQQQQQQQ	-4.07772912583
S60V3	-4.07772912583
Shit...	-4.07772912583
TAT....	-4.07772912583
T_TT_TT_TT_T	-4.07772912583
WCNM	-4.07772912583
WOCAO	-4.07772912583
aware	-4.07772912583
ctrl+s	-4.07772912583
e109	-4.07772912583
hem	-4.07772912583
marre	-4.07772912583
midterms	-4.07772912583
mlg	-4.07772912583
ntmd	-4.07772912583
paperpass	-4.07772912583
ppt...	-4.07772912583
presen	-4.07772912583
puke	-4.07772912583
shi..	-4.07772912583
shitshitshit	-4.07772912583
tpo	-4.07772912583
zemi	-4.07772912583
′⌒	-4.07772912583
一個見	-4.07772912583
一坐坐	-4.07772912583
一攤攤	-4.07772912583
一頓頓	-4.07772912583
兩三點	-4.07772912583
五訓	-4.07772912583
代數和	-4.07772912583
令狐聰	-4.07772912583
何解會	-4.07772912583
六一一點	-4.07772912583
冷得	-4.07772912583
十二點十五	-4.07772912583
歷史唯物主義	-4.07772912583
又浪	-4.07772912583
反光	-4.07772912583
葉菡丹	-4.07772912583
哈切列	-4.07772912583
國別	-4.07772912583
天天學	-4.07772912583
學碩	-4.07772912583
導護	-4.07772912583
尼瑪老	-4.07772912583
我我	-4.07772912583
抽搭	-4.07772912583
搬運費	-4.07772912583
文山會海	-4.07772912583
無野	-4.07772912583
水荒	-4.07772912583
熱阿阿阿	-4.07772912583
焦甘	-4.07772912583
豬瘟	-4.07772912583
甘遲訓	-4.07772912583
痛切	-4.07772912583
百分之七	-4.07772912583
皇曆	-4.07772912583
真無良	-4.07772912583
穩操勝券	-4.07772912583
竇性	-4.07772912583
腕骨	-4.07772912583
藥疹	-4.07772912583
菲茲	-4.07772912583
蚣	-4.07772912583
西土城	-4.07772912583
都木	-4.07772912583
醒後	-4.07772912583
醒好	-4.07772912583
重啓中	-4.07772912583
錨	-4.07772912583
鍾雲	-4.07772912583
鋇餐	-4.07772912583
陰工	-4.07772912583
除臭劑	-4.07772912583
馬勒比	-4.07772912583
馬和	-4.07772912583
黃牌警告	-4.07772912583
２０００	-4.07772912583
卄	-4.07732212569
次奧尼瑪	-4.07732212569
毛木	-4.07732212569
門卡	-4.07732212569
TMB	-4.07720581884
Mlgb	-4.07718643346
Tmd	-4.07713603024
NMD	-4.06713599851
拉肚子	-4.05077790489
周喜軍	-4.04280876966
草尼瑪	-4.02501040642
恨死	-4.02424683196
發冷	-4.02180889172
tnn	-4.01961493511
鍾都仲	-4.01961493511
md	-4.01508057449
倒黴	-4.01036441213
fuckACCOUNT_	-4.00770580944
麻醉針	-4.00770580944
尼瑪尼瑪	-3.99738227581
5555555555	-3.99662482631
陰公	-3.98413792776
落枕	-3.98115023364
泰諾	-3.97681020898
電鑽	-3.96485901788
55555555555555555	-3.95950295689
克奧	-3.95950295689
孫維	-3.95950295689
我草	-3.95950295689
桑心	-3.95950295689
牙髓	-3.95950295689
袁澤	-3.95950295689
舊病	-3.94633456298
麥粒腫	-3.94246141866
nmlgb	-3.93874649722
反胃	-3.93861936771
惡夢	-3.9356800882
藍可兒	-3.92756720166
尼瑪勒	-3.92386482512
555555555555	-3.91783859771
扁桃體	-3.91049953531
可惡	-3.90259270622
T_TT_T	-3.89677701696
caonima	-3.89677701696
道勳	-3.89677701696
PSI	-3.89668474937
寒心	-3.89662323436
藥罐子	-3.88868769476
CNM	-3.88486197955
cnm	-3.87975215803
氣死	-3.87535769686
扁桃腺	-3.87071467913
6.1.3	-3.86883494291
disgusting	-3.86120548029
翻江倒海	-3.85900848495
55555555555555	-3.85769440969
倒胃口	-3.85607332066
該死	-3.85254830901
衰弱	-3.83887321163
55555ACCOUNT_	-3.83119940374
VBA	-3.83119940374
whywhywhy	-3.83119940374
家仲	-3.82491099382
Damn	-3.81843654721
別尼瑪	-3.81176229847
冷汗	-3.81150947115
麻痹	-3.80165363153
中耳炎	-3.80151628024
悲催	-3.79863628146
shit	-3.79567311218
FK	-3.79291252366
求治	-3.78702757666
不祥之兆	-3.78232068254
扁桃	-3.78068668974
難受	-3.77980013251
破相	-3.77902043933
embarrassed	-3.76249842865
搞臭	-3.76249842865
血暈	-3.76249842865
賴野	-3.76249842865
那尼瑪	-3.76249842865
NMB	-3.76228141699
三點	-3.75226570167
fk	-3.7414420212
出冷汗	-3.73938789967
CNMD	-3.7339717753
吾通	-3.7339717753
誤事	-3.72386425342
NMLGB	-3.7071292469
頭暈眼花	-3.69108512728
cs6	-3.69036162546
三十七八	-3.69036162546
明細賬	-3.69036162546
殺害	-3.69036162546
解成日	-3.69036162546
髕骨	-3.69036162546
仲洗訓	-3.69025516495
考尼瑪	-3.69025516495
fuck	-3.67913039253
sigh	-3.6632447086
烏青	-3.6632447086
無語	-3.66149641358
工傷	-3.65998065261
噩夢	-3.65624186587
wqnmlgb	-3.65133928602
fuck.	-3.64722604266
Diu	-3.64517234514
QNMD	-3.64517234514
半醒	-3.64517234514
阿西巴	-3.64517234514
headache	-3.64506249708
水土不服	-3.64418952004
頭昏腦脹	-3.64270341886
煩燥	-3.63288677052
憎	-3.62715746866
QNMLGB	-3.62660370209
崩潰	-3.62508466442
左膝	-3.62019738078
哪樣	-3.61575026757
1／5	-3.61442715818
Merle	-3.61442715818
依加	-3.61442715818
保養費	-3.61442715818
減數	-3.61442715818
爾妹	-3.61442715818
曾聰明	-3.61442715818
毛越	-3.61442715818
盤弄	-3.61442715818
鄭廣美	-3.61442715818
結膜炎	-3.6119408701
38.4	-3.60711661717
不翼而飛	-3.60671385172
夢魘	-3.602164269
Wtf	-3.59863516136
不定積分	-3.59863516136
爆炸聲	-3.598521712
Fuck.	-3.59181388471
尼瑪	-3.57315578922
嚨	-3.57271323542
氣人	-3.57178231764
智齒	-3.5672501551
mmd	-3.56540740387
止痛片	-3.55888895289
煩	-3.55065786432
桑森	-3.55054664153
厭食症	-3.54783938699
蕁麻疹	-3.54593397517
尼瑪真	-3.54059183703
嗚嗚	-3.53944804558
頭暈目眩	-3.53936773946
Hotmail	-3.53427283939
IE9	-3.53427283939
TmD	-3.53427283939
WDB	-3.53427283939
annoyed	-3.53427283939
nimei	-3.53427283939
zhua	-3.53427283939
靈山縣	-3.53427283939
羞憤	-3.53427283939
過秤	-3.53427283939
食古不化	-3.53427283939
驢肝肺	-3.5340186301
FUCK	-3.5320982012
5555555	-3.53087879145
牙痛	-3.51983353635
WQNMLGB	-3.51972302054
火冒三丈	-3.51707132859
安眠藥	-3.51105594738
過分	-3.50845421599
頭疼	-3.50716894446
邦迪	-3.50633205413
55555	-3.50205945172
555ACCOUNT_	-3.50079977948
sad...	-3.50079977948
我日	-3.50079977948
擺架子	-3.50079977948
死難	-3.50079977948
咽喉炎	-3.4967325303
38.3	-3.4960914564
苦口良藥	-3.4960914564
無良	-3.49500244168
自找麻煩	-3.49470372612
鑽心	-3.49289061034
TMD	-3.48713649864
shit...	-3.47804500541
尼瑪熱	-3.47648658638
懊	-3.47648658638
NM	-3.46628980808
心神不定	-3.46287661683
蚊子	-3.46090590027
嗚呼哀哉	-3.45957919519
坑爹	-3.45358475566
55555.	-3.4494019145
OMG..	-3.4494019145
ccccc	-3.4494019145
debuff	-3.4494019145
helpACCOUNT_	-3.4494019145
laozi	-3.4494019145
一個噩	-3.4494019145
二五八萬一	-3.4494019145
半先	-3.4494019145
發痧	-3.4494019145
頭大	-3.4494019145
奧尼瑪	-3.4494019145
月真	-3.4494019145
杜冷丁	-3.4494019145
毆鬥	-3.4494019145
求包養	-3.4494019145
牘	-3.4494019145
甘流	-3.4494019145
程穎婕	-3.4494019145
肉赤	-3.4494019145
@￥%	-3.44927610091
奧次奧	-3.44927610091
百日咳	-3.44927610091
MGB	-3.44922217744
訓訓	-3.44915027634
於心何忍	-3.44912839269
潰	-3.44566059664
nm	-3.44063151742
惡性循環	-3.44061110192
臥牀不起	-3.43658743968
哪門子	-3.43512918149
絞痛	-3.43424665572
HELP	-3.43091572112
出毛病	-3.42590923185
難聞	-3.42558771274
nmb	-3.41794946636
不祥	-3.41759003408
	-3.41730050626
噩耗	-3.41488060302
作嘔	-3.41253951164
虛汗	-3.40816776536
瑪德	-3.40708119163
膝頭	-3.40277409682
55555555	-3.39861429355
迴天乏術	-3.39584396376
案卷	-3.39584396376
甘貴	-3.39584396376
要成仙	-3.39584396376
頁眉	-3.39584396376
人命	-3.39062593524
塞拉斯	-3.38969562229
血痕	-3.38732388101
凍死	-3.37580444411
發炎	-3.37496206254
瘮	-3.3748829914
體溫表	-3.37226758252
蟲災	-3.37226758252
讒言	-3.37226758252
撲街	-3.36542774888
mb	-3.36294523561
潰	-3.36251571967
都尼瑪	-3.36143006291
失眠症	-3.36114271653
冒火	-3.35997098863
食物中毒	-3.35970742131
2013QQ	-3.35922439702
@﹏	-3.35922439702
ORZ...	-3.35922439702
fuk	-3.35922439702
haze	-3.35922439702
heck	-3.35922439702
ios6.1.3	-3.35922439702
md.	-3.35922439702
odokei	-3.35922439702
shei	-3.35922439702
sigh...	-3.35922439702
倒算	-3.35922439702
哈切力	-3.35922439702
比尼瑪	-3.35922439702
粉瘤	-3.35922439702
雷真	-3.35922439702
龔林娜	-3.35922439702
癤子	-3.35900117496
停水	-3.35687675582
ZTM	-3.35049495324
日仲	-3.34932010139
CTMD	-3.34035653152
TMD...	-3.34035653152
resisting	-3.34035653152
恐怖症	-3.34035653152
無寧	-3.34035653152
毛我	-3.34035653152
緒論	-3.34035653152
赤貧	-3.34035653152
害人不淺	-3.33084960431
一氧化碳	-3.33032448472
逼死	-3.32958728464
世道	-3.32939900333
39°	-3.32763945722
頭暈	-3.32745038058
打樁	-3.3247335124
中邪	-3.32093509611
蛆蟲	-3.32010612379
痛	-3.30560126403
喉嚨	-3.30320496662
喉鏡	-3.29558081142
成藥	-3.29558081142
萬惡	-3.29219358481
NTM	-3.29097572372
豎線	-3.29097572372
勢不兩立	-3.29085536682
鬧心	-3.28774631263
tnnd	-3.28676552536
尼馬	-3.2853479277
鬼火	-3.28299761395
5555555555555555	-3.28264934094
merde	-3.28264934094
千萬千萬千萬	-3.28264934094
小浩博	-3.28264934094
％＊	-3.28264934094
煩躁	-3.27803793858
胯骨	-3.27798245118
此理	-3.27608615971
Kao	-3.27372670102
老毛病	-3.27332617957
鼻炎	-3.26896732731
臥槽	-3.26807006388
MB	-3.26321775575
174.2	-3.26303217172
26i	-3.26303217172
40.3	-3.26303217172
70m	-3.26303217172
90800	-3.26303217172
IE6	-3.26303217172
crazy...	-3.26303217172
fuck....	-3.26303217172
一個傷	-3.26303217172
冷成狗	-3.26303217172
坐臥不安	-3.26303217172
失眠病	-3.26303217172
爾敏	-3.26303217172
尼瑪桑	-3.26303217172
成宿成	-3.26303217172
法克法克	-3.26303217172
潘仁美	-3.26303217172
登記本	-3.26303217172
精當	-3.26303217172
解一	-3.26303217172
費列羅裏	-3.26303217172
遞迴	-3.26303217172
黑青	-3.26303217172
特無語	-3.26279355758
出爾反爾	-3.26271401077
晴天霹靂	-3.26268010423
煩人	-3.26167733282
沒完	-3.25977109288
眼冒金星	-3.25870324652
七點	-3.25748479417
奇恥大辱	-3.24854494813
極刑	-3.24854494813
乾嘔	-3.24840192864
77623	-3.24361427201
屮	-3.24133062525
自盡	-3.23866769356
存心	-3.23510685734
坑人	-3.23360935712
大麗花	-3.23350692276
缺德	-3.23278069896
罪孽深重	-3.23208636404
胃炎	-3.22995020806
出岔子	-3.22924380533
cao	-3.22575107682
Headache	-3.22253736272
mgb	-3.22253736272
stomachache	-3.22253736272
他瑪	-3.22253736272
才尼瑪	-3.22253736272
插銷	-3.22253736272
月仲	-3.22253736272
尼瑪比	-3.2223901234
二氧化硫	-3.22236067373
tmd	-3.21844079768
完蛋	-3.21762911121
敗興	-3.21682543693
廢掉	-3.21673584876
討厭	-3.21533460349
化膿	-3.21451726705
杯具	-3.21374063741
戈壁	-3.20870140511
難喫	-3.20700957936
脫水	-3.20532802674
三班倒	-3.20482833778
丘挺	-3.20482833778
爲毛	-3.20482833778
檢查費	-3.20482833778
焦心	-3.20482833778
低血壓	-3.20173111373
詛	-3.20173111373
失眠	-3.19574163586
又華	-3.19489524328
黑屏	-3.19489524328
好惡	-3.19403820171
翻來覆去	-3.19308779413
死機	-3.19279166779
悲劇	-3.19029349736
崴	-3.18307681869
陰魂	-3.18302444615
掛彩	-3.18081238395
敗仗	-3.17641646253
驚魂未定	-3.1763684571
悲痛欲絕	-3.17378506017
自討苦喫	-3.16942937752
BLABLA	-3.15996518901
HMP	-3.15996518901
QQ...	-3.15996518901
Spartacus	-3.15996518901
TAT..	-3.15996518901
TTTTTTTTTTTTTTT	-3.15996518901
concall	-3.15996518901
fatigu	-3.15996518901
kao.	-3.15996518901
oncall	-3.15996518901
五點九	-3.15996518901
人寰	-3.15996518901
切白	-3.15996518901
基耶利尼	-3.15996518901
好危	-3.15996518901
意見書	-3.15996518901
打頭風	-3.15996518901
扯後腿	-3.15996518901
掉魂	-3.15996518901
機仲	-3.15996518901
牛滿	-3.15996518901
甘老	-3.15996518901
申述	-3.15996518901
篩糠	-3.15996518901
苛政	-3.15996518901
落果	-3.15996518901
谷維素	-3.15996518901
人理	-3.1598114228
使不得	-3.1598114228
六點九	-3.1598114228
卡成	-3.1598114228
尼瑪哥	-3.1598114228
尼瑪才	-3.1598114228
慘象	-3.1598114228
感覺神經	-3.1598114228
牙髓炎	-3.1598114228
瓜仁	-3.1598114228
SAD	-3.15974551797
starving	-3.15974551797
谷種	-3.15974551797
CTM	-3.15970890288
nima	-3.15970890288
ohno	-3.15968560189
未老先衰	-3.1596136993
地洞	-3.15960887644
嘔	-3.15600063783
他媽的	-3.14789627413
心慌	-3.1404589738
胃腸炎	-3.1387849895
見死不救	-3.13479634461
沒着沒落	-3.13024398596
發暈	-3.12980854801
噁心	-3.12962238015
瀉藥	-3.12782515512
掌嘴	-3.12634855486
頭昏腦漲	-3.12625069993
自刎	-3.12549468326
記名	-3.12549468326
冤枉	-3.12364289259
Fuck	-3.12288608277
Nnd	-3.11626739263
Fk	-3.11320833419
死區	-3.11320833419
噁	-3.11203204967
千刀萬剮	-3.11150600513
五雷轟頂	-3.11132936134
39.4	-3.10948685374
催命	-3.10410824748
悔不當初	-3.10410824748
仲訓	-3.10193586515
嘔血	-3.09554801424
造孽	-3.09474887156
fking	-3.09423380958
吾明	-3.09423380958
水瀉	-3.09423380958
皇糧	-3.09423380958
HATE	-3.09052007045
慘無人道	-3.08952812335
腸炎	-3.08801258268
火大	-3.08665209805
滅鼠	-3.08665209805
嚴重性	-3.08654424506
5555	-3.08584315714
FML	-3.0837254129
周身	-3.07965787833
詛咒	-3.07611922247
慘重	-3.07283849519
outlook	-3.07153157371
錯車	-3.06900480765
失策	-3.06808823624
NTMD	-3.06511981436
fucked	-3.06511981436
損失費	-3.06511981436
毛非	-3.06511981436
苦膽	-3.06511981436
邪門兒	-3.06511981436
苦命	-3.0644636466
沈碧	-3.06213683243
fxxk	-3.05749558729
報廢	-3.05675087283
心力交瘁	-3.05461711877
出人命	-3.05357678514
%%%	-3.04896462789
10.9.8.7.6.5...1	-3.04896462789
WTF...	-3.04896462789
auditing	-3.04896462789
fuckfuck	-3.04896462789
nonononono	-3.04896462789
psd	-3.04896462789
qnmlgbd	-3.04896462789
sleep...	-3.04896462789
wqnmgb	-3.04896462789
xilo	-3.04896462789
xxxxxxxxx	-3.04896462789
七零八碎	-3.04896462789
亢進	-3.04896462789
何解我	-3.04896462789
前腦	-3.04896462789
吾順	-3.04896462789
哲秀	-3.04896462789
塌臺	-3.04896462789
染房	-3.04896462789
清夢	-3.04896462789
爛賬	-3.04896462789
科奧	-3.04896462789
解我成	-3.04896462789
試表	-3.04896462789
賊窩	-3.04896462789
超強度	-3.04896462789
道德	-3.04896462789
青紫	-3.04896462789
￡￥	-3.04896462789
騰騰震	-3.04868784281
好聲好氣	-3.04859556932
天理	-3.03862657259
胃酸	-3.03839690082
後患無窮	-3.03813284003
結症	-3.03813284003
厭	-3.03717386804
猝	-3.03078002903
白事	-3.03078002903
三天兩頭	-3.02990467005
鬱悶	-3.02973373735
咳	-3.02746783683
針眼	-3.02706335575
劇痛	-3.02679098481
不通	-3.02553283448
伊藤潤	-3.02553283448
幾十幾百	-3.02553283448
失語症	-3.02553283448
水器	-3.02553283448
癆	-3.02553283448
間腦	-3.02553283448
悵	-3.02536405045
字庫	-3.02533029128
忍無可忍	-3.02443785762
復發	-3.02351742271
kao	-3.02279755742
冷震	-3.02120865741
有苦難言	-3.02120865741
成問題	-3.01980191206
心中無數	-3.01791960856
偷車賊	-3.01692735857
惱火	-3.01676257667
心煩意亂	-3.0165082592
cnmb	-3.01537295231
fack	-3.01537295231
pujie	-3.01537295231
骨膜炎	-3.01537295231
Help	-3.01235412242
野霖	-3.00969750313
怎麼辦	-3.00854772909
漫天要價	-3.00607419422
陪酒女	-3.00607419422
餓	-3.00607419422
堪	-3.00141082049
血印	-3.0003007579
CAO	-3.00025024175
老年期	-2.99918392146
無緣無故	-2.99725815447
勞資	-2.99496261049
被害	-2.99455645037
怎麼得了	-2.99228572757
可氣	-2.99156641824
丟人	-2.98852834785
胃鏡	-2.98768693478
潰瘍	-2.98690625104
咽炎	-2.98306856016
頭昏	-2.98226968535
低燒	-2.98013755059
暈	-2.98013518497
吊針	-2.97783735224
暈車	-2.97765029922
評理	-2.97654728605
閔俊國	-2.97581733743
怒火	-2.97518885993
針孔	-2.97415236802
Mb	-2.97328694039
級差	-2.97328694039
寒熱	-2.97092386733
奔命	-2.96962406931
簑	-2.96962406931
阿阿阿阿阿阿	-2.96856307311
淒厲	-2.96790406765
求救	-2.96679672721
麻藥	-2.9654749221
三番五次	-2.96511339317
痲	-2.96511339317
血泡	-2.96511339317
H5N1	-2.96384927374
伸冤	-2.96384927374
國際私法	-2.96384927374
拉後腿	-2.96384927374
急症	-2.96372344917
超支	-2.96367769206
噩	-2.96317405638
嚏	-2.96224062875
泡湯	-2.95851784835
肏	-2.95826896592
淤	-2.95755181729
